8458	10318
8458	55802
8458	10015
8458	10549
8458	81570
8458	10460
8576	55577
10787	10006
10912	90480
11252	29763
11051	118460
10497	6712
3758	9368
8874	50944
65110	2932
4681	29979
29979	5034
6895	6895
8411	57403
10755	161882
8725	55929
23435	5394
23435	22803
11186	11340
10256	11186
143	9961
143	9961
9457	9457
8726	3066
27185	9638
4170	666
51429	8751
54476	54106
84440	8766
65110	10581
10107	10107
23433	57120
23433	23265
64081	11171
22803	54472
51225	25890
54984	10445
10549	10549
29993	29763
29993	29993
10628	27033
10675	57120
9311	57120
23613	29109
29109	11340
84941	10188
4524	51691
9670	5080
23236	54822
83658	51678
28962	26575
28962	8601
23594	8317
23431	10717
64105	55553
27257	55823
27257	11340
27257	118460
54867	27257
27257	25915
27257	9683
27257	57819
27257	26019
57819	51691
57819	27258
57819	51690
27258	51690
27258	22803
27258	84967
25804	54464
54477	25804
23658	56915
11157	10445
11157	5425
51690	11340
51690	8934
51690	118460
51691	91522
51691	10926
51691	51133
50618	51691
163702	51691
55577	51691
55793	51691
51691	118460
51691	55802
79763	51691
51691	25917
83706	51691
326	326
1894	50855
10128	55201
10128	27443
10128	23593
23225	56915
26353	3315
54464	22948
51298	22948
8500	28964
10492	5781
5914	29982
5914	7704
51102	5914
7353	55666
57761	468
10600	5394
266743	9915
23513	5394
5073	84221
56915	6421
80142	5394
7068	10499
29982	7068
2672	10401
4739	83737
96764	8726
79947	4535
9569	54512
26292	84073
4016	10516
4502	5587
5592	4881
6714	4536
26994	2060
3758	9351
26251	3745
1734	23032
7329	1107
10210	7329
5187	1407
8864	1407
406	1407
55145	5074
26135	1107
3297	8189
1838	3798
4173	8317
10399	8439
5932	8543
898	8452
2286	2037
2890	2037
23037	1501
2787	10681
2786	10681
2785	10681
10681	2788
84100	10550
200576	10244
377	23062
6272	23062
118460	11340
23608	11340
118460	23016
84838	64324
51678	93663
51678	90417
51678	5394
51678	51429
51678	23517
51678	26574
23369	23369
23369	340719
84100	51329
84100	23204
9533	51082
9093	80196
23345	23345
51147	5970
22820	22818
22820	51226
57554	22866
149371	55770
9311	64130
27304	22803
27304	118460
140290	10608
27289	91544
118460	84277
1797	22803
26019	22803
5394	22803
11244	23051
9261	1912
8317	10926
10092	10093
8317	10926
11244	11244
84665	10529
60491	80145
23163	7251
116154	5499
84100	64225
84100	151188
57492	6597
24148	54957
8500	26059
26059	8497
51466	23268
137492	51160
9033	7137
51086	7137
1894	27252
6884	6881
118460	51013
5218	23176
9874	25842
9874	55723
200539	84665
51125	2802
54825	23139
6048	29109
8859	5426
8859	5436
8859	2030
8859	23532
7936	25920
7936	9611
7936	58509
57819	51691
57819	27258
57819	51690
1192	27257
7920	8519
7920	6048
7920	81502
7920	10430
7920	84065
7920	64215
7920	55890
7920	9552
7920	6294
7920	518
1460	1459
1460	4067
1460	1460
1460	6125
1460	8930
57827	2261
7916	3646
7916	10989
7916	8100
7916	9898
7916	708
534	529
7916	3178
7916	4670
26003	81628
9729	55722
56658	56658
7186	83461
9873	339965
84528	114823
4110	92667
3866	55388
10241	112858
665	55816
11007	100131997
55388	80321
3887	79036
60	1072
11007	58500
4005	10982
2130	56952
23650	84766
23059	51550
1857	8812
28986	64112
4110	84708
23475	83755
1635	84708
7431	151254
7186	84498
22822	83755
57542	83878
7186	7597
64769	83746
9322	51729
54925	54925
8241	58155
10069	10912
6783	55068
9883	10087
5359	11052
9189	25876
3964	10241
9802	54165
373	26150
10241	85302
875	51534
8428	11235
9319	28970
1054	4302
9146	23265
55663	80345
11007	284058
79036	81631
2130	51304
468	2874
6303	84991
7186	23219
4637	11051
26150	84705
4188	55308
5584	50855
2130	9242
11030	55342
10783	11007
7532	9729
11030	113878
9319	9721
1838	128229
9402	51043
11030	54472
9616	81618
5013	83755
9513	10313
5092	79873
9874	9874
2130	283238
2992	2997
2947	2947
5257	54976
23475	51684
4598	4598
10363	54997
23265	79882
8382	143241
50717	84705
22899	25843
311	5359
8907	92610
23099	147687
23641	84708
1366	84528
572	2810
10241	79696
3190	55285
7431	11143
7431	84260
3198	4188
10241	164127
26150	83878
5359	51655
25788	80125
3866	6602
11007	57326
83878	143241
1856	5092
11007	55565
56474	56474
4188	60496
11007	60491
329	4110
8812	81628
1647	10540
54925	55663
3854	3866
11052	54826
9883	10551
54458	59349
55274	83746
4188	9907
7447	113878
29085	29947
4100	54471
8996	8996
4188	8326
373	373
51076	84708
5092	5092
3190	26505
116225	284352
11030	84445
23636	53371
54461	83755
1912	2275
6945	11345
9055	83878
56952	60491
4830	55093
5090	57085
9063	89797
79173	148223
59349	59349
4735	9802
9729	10174
26060	55198
8812	11007
1856	8078
1407	5359
3216	6303
55093	79077
54033	84528
2307	11030
80764	541468
293	5359
2139	63948
4782	84298
58500	151871
902	10534
3866	5108
26258	51019
93487	93487
55726	79027
9482	10490
26086	339965
9513	386618
3099	29979
60	1073
9802	9802
11007	26152
4110	54431
5359	25796
55145	138046
9513	11030
5359	113878
8940	26511
1488	29994
4110	83463
7329	93487
8985	11007
10016	23593
4591	79843
5721	5721
9802	84970
5300	7186
11007	151254
26071	29979
4110	9491
9265	10256
7718	51224
10241	84708
22981	220082
11228	122786
11007	27018
2272	2272
8812	54550
23641	54540
1856	11201
9260	9491
9802	54855
2130	4542
11143	80321
26580	55266
4591	286514
2130	79036
2059	26258
9694	10328
8907	9513
3983	7431
26580	85027
7431	60491
4801	10589
3198	5359
26258	220134
23641	27343
1838	23636
4110	51103
60	60
7718	11007
79036	84984
27229	57144
6449	6696
58516	84705
10445	79036
9093	348487
1725	60491
84313	84528
11007	170082
51562	80254
4591	51224
54507	65989
55684	79173
51225	84062
7186	54532
4188	79843
1856	80125
10656	79797
80254	83878
7157	286514
6637	115265
4188	494514
95	7265
22978	79873
54474	149371
9482	10488
7329	147339
4782	89882
6252	84067
8436	79873
3183	3839
11059	27332
1676	54550
55885	138046
6871	149371
694	9337
5359	65989
6602	11007
3205	7205
5682	54550
6733	11338
6924	22981
11007	23270
5359	6687
10126	140735
5747	8835
9779	11345
26258	79666
2874	79173
9729	56159
1102	51138
11007	220136
163	9729
27111	79169
8985	84528
10253	84767
11252	29993
7205	79843
7186	55707
293	83755
11030	84872
5991	7186
8878	11345
4591	27301
6449	50848
8379	56159
7257	10912
4188	8227
1649	51171
4302	51586
9632	10483
5300	81628
23062	51324
9802	116071
4077	51534
5049	5050
26150	57596
3866	11067
4188	22893
3880	9146
71	1073
5152	22954
3839	26240
2130	202559
9402	79656
9260	57144
373	80308
3927	9319
26580	55850
4188	22943
9391	221016
10606	79959
3875	27229
7518	25900
5780	10313
79637	253980
8227	11007
51324	55122
79912	139596
23281	26150
51171	55093
3880	85359
4188	10148
3927	5359
11063	25805
1781	6990
4848	4849
2010	89885
56159	114327
10474	112869
4103	7381
10054	10055
2771	4188
2571	23498
7431	79050
8623	8623
23641	121536
10534	151254
4188	79088
11030	84528
9099	29911
1312	9319
408	23099
4188	85019
862	51225
3880	9814
54927	83755
54472	84528
60491	222389
22981	80125
84680	84680
11170	30008
3866	149371
6426	84708
55758	80321
7718	11143
57596	283987
55068	60491
5359	59277
8379	22981
331	55093
6999	8623
10656	22893
51729	84816
27316	80125
7321	56658
7704	8405
2130	414061
27095	79090
4110	9167
11007	27229
11052	11059
81628	122786
56159	143379
10063	84056
7414	10152
327	327
2130	2194
56952	80308
4188	6548
59349	80306
7186	27301
79873	92610
4110	60491
11284	83755
4188	6495
6271	6286
5515	9319
5933	57596
9146	80318
7360	10425
22954	29979
1856	151871
9802	10254
373	79173
6304	7329
4591	9513
1271	10513
5359	25844
3880	10152
9721	10253
4782	23174
7205	9883
5866	79873
2130	54475
4188	26511
2130	55329
5300	10743
4782	55888
9513	10197
7031	29979
2130	158471
23265	79036
51127	56658
10241	51588
5359	284440
9491	10656
55663	84838
7186	7704
30008	57088
2130	11060
84970	93487
89885	138065
65220	84708
4188	4188
7186	9513
79734	201965
2801	3983
9319	200523
3609	4110
7138	11007
8676	10629
11007	54474
7186	51224
9513	138046
5704	5705
170082	541468
4110	8715
27316	83640
6418	80764
64112	151871
868	26003
9391	51647
4188	414157
7205	54855
57144	84445
868	1407
3190	9402
7251	8495
7186	9825
4207	56159
2810	79666
11143	29911
3983	57596
51517	63948
9189	60491
2059	11007
3190	3190
4110	23059
30008	54557
6303	117246
81628	84080
373	2669
9025	80817
58500	83755
5092	9513
10743	54997
1173	9513
10513	79594
4591	11170
11030	11135
87	7518
7186	170082
3866	84260
9513	55145
51562	51562
26128	79959
1602	7329
9319	79754
4034	57142
10241	80125
4110	10495
10534	80022
9319	9319
163	79132
23265	90410
9046	26128
79036	79873
9802	11201
2130	4707
5987	85302
9404	79088
83755	100131997
407	27232
163	4292
56159	84330
9319	9587
9814	55698
331	140735
10656	27316
5573	84281
2670	9124
4188	164592
5682	10241
5830	23410
9129	11007
2801	58500
665	2130
7329	23386
3306	23640
2563	29979
3021	10919
8572	11030
5300	23062
11007	51138
5866	5866
2670	9729
3866	112869
11284	58529
5987	7704
11252	11252
9810	84767
3866	79696
80028	83755
163	8907
55068	84708
11067	83878
8341	56647
5359	22822
2130	387338
11170	23641
4188	9721
113675	113675
329	3728
71	1072
51684	169792
4110	8644
4188	9841
10567	51534
11007	85302
5108	84289
7186	9491
10513	493861
9146	83878
22893	57596
4110	79706
10127	30008
29911	55388
1854	9825
54550	79172
8241	220108
27316	84708
10539	65220
3854	3880
8061	23641
7186	84080
2130	11103
9513	64769
11007	80764
4110	9729
5725	10241
11007	64769
30008	117144
7186	51324
11040	51076
9491	125170
5725	6626
84528	113878
10197	79446
3866	23641
9189	10597
4292	23650
9491	29911
10241	55684
11117	66036
5359	7536
11180	23580
10262	26039
9363	10567
71	71
7186	54971
79801	221302
10197	54819
4188	9729
8861	170463
9099	79656
7251	90678
84528	169966
4005	6772
54550	55093
10445	80817
9319	51700
8468	29922
7341	160140
23650	80705
7186	10758
4175	26525
3866	83878
51440	113878
1173	1856
10403	26258
22934	84708
7186	60491
5359	80125
10241	27132
5706	11007
3866	84832
5108	23392
4282	26003
4830	4833
3866	3875
2130	11059
6626	79002
25816	29079
9513	11007
10919	84726
59349	124460
10589	54107
5552	6449
26128	27332
163	4201
23214	23636
10534	79025
27335	51386
23641	79797
6810	8674
27111	92610
468	23641
9070	84661
54474	54474
11007	147687
2189	2553
2992	9883
9146	10919
8227	22981
7186	9729
22893	83755
11338	26511
10403	59349
60491	60491
51224	79036
30008	55367
54507	59277
5359	64115
8773	10152
9319	57559
11007	153733
4110	51534
4188	164312
7186	11063
84528	85302
9266	90060
2130	64777
1026	56159
11007	84707
5359	30008
10458	51517
9404	51317
5866	8766
3434	3437
9189	11321
8996	140885
6303	22980
8812	83878
60	11034
9319	81932
3853	51019
358	4188
677	1432
10813	22981
11007	54927
7704	55722
51534	253980
3735	7965
1856	10445
9319	26086
6431	10921
4110	10445
5601	80817
7186	84708
6871	11170
57820	57820
26128	93474
3219	83755
7329	10320
10513	113655
55209	151871
4188	7376
11030	84970
9513	414157
50619	57596
2130	6505
11007	51760
56906	83755
51019	57326
2130	65997
9513	80318
27232	79666
3507	55722
51534	54550
5528	8500
3661	5052
3609	7205
1856	84904
7186	27125
7316	9802
11030	55684
10656	80125
79036	84289
54997	55297
79036	80125
23641	55211
3091	6759
2670	9260
51545	84445
57596	58500
9402	11030
4110	51619
407	1856
10567	56997
55885	79800
56341	56341
1676	2130
5252	11030
9319	79092
7431	11170
11030	11030
22934	51534
4188	168417
10174	27316
7704	23641
1198	57035
3183	55285
9726	22981
5359	79050
4110	124460
7186	9726
11007	79088
2553	8615
55662	140462
3190	9782
4188	7355
6696	9260
2771	5359
57085	57085
5465	246329
3880	5108
1407	4188
5682	81628
3983	7186
11007	80256
57142	79666
2130	22884
2577	64396
373	7536
27316	202559
3987	5932
11051	60491
4188	7597
7718	81576
3866	284058
8812	30008
9577	29086
10656	84708
23281	55734
7329	8767
8812	283518
7138	79156
83755	414157
83755	92595
5300	83637
4188	55049
9094	404550
6455	6455
5995	26128
7579	51282
4188	154865
23647	84062
1019	1032
10430	51225
7917	30008
10567	51324
9129	84705
56658	80019
5359	80726
998	11135
23099	51224
57596	117144
8405	151871
1731	23157
83755	84733
10445	138046
9729	51225
11007	54906
79576	220108
10169	84528
54474	80347
11007	80125
10044	10278
3104	135927
3183	11007
7186	91544
7536	10521
222389	284352
56159	81628
9319	79027
4188	196477
8468	8812
2130	6210
54550	85359
4110	5264
1725	79873
11170	83878
1937	196549
3866	27229
10919	26148
10521	51729
4188	84080
8676	8812
283518	283518
83878	85302
11007	84708
1407	83755
11007	54883
875	9513
7531	9721
23265	84816
9729	57596
4175	151254
23543	84528
7536	11060
9146	149371
27232	60491
2130	11052
362	4188
4678	8355
2130	56673
8812	222546
10241	94039
4176	9939
1102	1102
56159	57642
373	9883
10488	10513
29979	55374
6297	79959
4591	26150
51562	81565
5359	84080
8851	81628
1173	29079
54474	84832
2810	10733
6602	83878
3433	3437
55322	84337
1488	10742
2130	55249
3728	55093
9802	51545
5129	11007
79571	83878
4110	78990
10241	25804
7414	79173
51157	81628
8940	83755
57333	158471
11338	22827
26505	83755
3866	164127
1615	7965
2130	138065
6303	81628
7329	9260
4188	115817
51324	56474
196383	196383
1173	10320
22981	27238
1838	7186
5050	84708
11145	29979
4591	114822
7408	63948
54507	117144
8985	285596
153733	374618
27111	51538
4110	25953
4833	9319
2762	2762
6687	83755
51138	83878
5910	51562
4188	10169
56159	220136
2130	4515
9470	56478
4698	9802
2801	27229
10513	84219
2130	7288
11158	84984
7431	54474
5886	8878
7979	55795
11030	84904
9636	11274
8204	23641
373	23062
23099	55885
11007	84445
2146	11007
665	665
26511	83755
3866	55758
6616	8676
9319	57707
26353	27129
54974	55531
22934	55093
3866	54474
5859	7186
83755	83755
55698	84528
7168	79036
1856	11338
10907	121268
11007	64376
57326	151871
3603	83878
2130	11030
26061	116225
22981	84445
23199	79873
9802	26574
4188	84527
9513	10567
2752	79666
83878	89885
22934	22934
2130	3792
3646	60313
10489	11030
6464	10241
3866	7251
51074	79873
23641	54552
4110	81565
7186	60496
3198	26511
7135	11007
3609	83755
22981	196441
2670	7431
25788	51157
51361	58500
11052	79637
2130	51778
55662	85302
1602	55577
2810	4140
79036	90410
2130	348487
7572	81576
1856	92610
468	11219
55145	79169
4188	113655
11007	164127
10241	11345
1488	7005
5601	7597
5990	222546
5359	9140
4354	51421
7329	9726
27229	113675
83640	84528
1152	140462
54165	56658
26086	83878
2203	64430
10363	55110
5372	5870
2189	9189
83755	164592
9456	51225
7718	55663
22981	284058
5050	5050
2130	3159
8773	51225
3190	79171
6944	10241
705	4591
85359	283518
1848	4188
10174	56243
1635	79959
8812	11030
7186	80764
9111	9146
83755	164127
85302	90410
10179	11007
902	5682
10534	80125
11051	79869
8324	29979
7314	9802
27229	79991
55565	541468
11030	51545
4188	10922
8697	25788
66036	66036
4110	4715
9099	11007
4110	58529
7917	59349
8637	9470
5886	84993
7429	56159
5359	129807
60491	92610
59349	84708
4085	81628
8878	23710
65220	79873
408	27232
10403	51019
25876	79666
23099	55388
9513	10606
6231	90121
5682	9111
7186	80125
4841	8379
11007	55209
11007	26240
23413	113878
11275	59349
23283	29979
3190	10179
4520	8907
6455	63898
81628	146849
2130	4879
51364	81628
56998	79656
79873	253980
2553	55885
11020	51668
11091	51562
26039	222546
10087	10087
80125	83878
55145	79576
138046	138046
11030	23199
3853	11007
79088	83755
6477	27125
163	27229
3216	5359
8697	11030
27232	79873
57596	147687
1295	59349
113878	222546
2130	9709
22934	60491
642	84078
9802	54472
11007	94121
2130	57126
5635	5635
4188	84775
55198	57403
9413	9531
11007	64112
10567	84067
10197	284058
51562	85359
7186	83707
4188	80764
26258	26258
60491	79734
4188	5013
7329	22806
7186	23099
3866	3880
4967	5359
2010	10488
60313	79666
1173	10900
2130	6160
3183	3845
10241	26036
2203	9513
6890	83755
51421	79571
10534	79090
5359	51586
5080	9670
4591	79027
22981	84516
9342	541468
84224	116461
5211	83755
7531	8470
2130	6944
86	2130
4188	5300
7186	10253
7755	11007
11277	26150
84245	84245
4841	79666
84872	84872
7186	26060
358	30008
22981	80851
4188	10758
1911	51460
9319	84708
9146	57409
7186	26003
3183	3183
4110	9411
25788	26003
3087	83755
11345	23786
11030	196477
55662	79754
3609	4188
10733	54855
3880	11067
22981	23270
10241	55861
3866	9099
79571	85302
9404	55272
7321	55658
5601	10262
8615	84970
51659	84296
10241	27332
3866	127703
5359	51447
9260	84080
7431	9729
26525	170463
2130	5886
10813	80321
7186	7189
23641	26574
810	80726
10127	55663
5914	6258
3987	9404
6495	11007
2810	55093
7186	11074
1856	51224
11007	60493
9319	11030
54976	138046
83755	90594
80308	80308
7965	55885
11007	55285
5932	283987
3603	10534
389	392
27095	51693
1488	8715
23650	84445
5682	25788
11007	90060
2001	51548
84680	85302
1857	59349
9513	51451
10656	79873
26150	56159
27332	83755
3611	55742
9729	29911
84705	84705
993	8260
22827	118426
4110	4291
4110	27042
8812	79959
10241	80028
11007	11067
4698	4707
11267	84313
22978	29922
6208	6880
23641	58500
10539	83755
2130	4110
7004	25937
11007	55122
10602	10602
10313	84067
2896	348487
27111	222389
84708	92610
1838	11007
9883	55165
23641	64376
9319	113878
10010	80149
27301	29911
5359	80028
8985	10919
9140	83755
6303	51204
2495	9513
9055	54474
27111	151871
327	79876
163	26119
3728	26150
8440	10152
10313	57142
10152	54474
9802	130617
51619	56658
55722	84708
9775	51244
3872	11007
55145	55145
2130	10428
56952	196483
7170	79036
3866	51225
29911	58500
6449	30008
4188	55093
10318	286514
2130	63948
1295	83755
7186	26150
10922	11030
10567	84708
121536	138046
7538	11007
3205	11030
5866	117177
11007	55109
6252	79666
27229	58490
10197	79873
26258	149371
1525	2130
1780	140735
29082	51760
4005	22924
3987	10919
4830	9533
151871	151871
1488	64400
55906	79036
3880	149371
8667	51225
51324	66036
7205	117144
23641	54906
55663	85359
54550	56159
9319	57088
2810	8534
1857	11143
1725	56648
8991	9319
2954	2954
5359	55707
3726	22981
2130	7718
55145	79797
25900	138065
5092	84708
4735	23157
29979	29979
2130	23635
5071	9319
2130	25941
4188	286075
2130	326624
3183	138046
6696	56259
10733	23281
54550	85865
55011	81628
7205	8440
23468	78994
1406	130951
51684	57333
8204	56159
22981	79088
9146	23641
5585	11007
9513	283518
5359	11067
30008	84894
29922	84260
83755	147687
6271	6271
5359	83640
11052	59349
7408	8996
3251	55093
4175	5682
7755	10241
1725	6133
26061	26061
4188	90594
10174	63948
3853	3866
11007	55388
463	22981
11338	541468
55233	79036
6297	83637
1316	10919
1856	414301
5359	57088
5359	54973
2275	7965
5108	51019
7597	79036
5307	11030
54474	79882
3219	4188
4110	7704
1071	2130
11075	56159
9802	79050
7257	57326
7186	9787
2275	222546
4832	6449
583	10197
10169	10197
1398	5359
84528	129807
9513	10241
